951,"E","BLUE HERON ELEMENTARY SCHOOL",1420,"JEFFERSON COUNTY R-1","",0,9,238,9,9,10,9,7,9,6,10,7,NA,3,3,3,NA,NA,NA,NA,515,0,13.592233,0.5825243,19.0291262,64.6601942,0,2.1359223,15.2,NA
952,"E","BRADFORD INTERMEDIATE SCHOOL",1420,"JEFFERSON COUNTY R-1","",0,13,17,13,12,12,13,13,12,13,9,11,NA,2,2,2,NA,NA,NA,NA,369,0.2710027,1.897019,0,6.504065,88.8888889,0,2.4390244,4.3,NA
954,"E","BRADFORD ELEMENTARY SCHOOL",2690,"PUEBLO CITY 60","",0,5,1209,6,6,6,5,5,5,6,6,2,NA,2,1,1,NA,NA,NA,NA,344,0.5813953,0,1.1627907,84.0116279,13.372093,0.5813953,0.2906977,92.9,NA
964,"E","BRADLEY ELEMENTARY SCHOOL",880,"DENVER COUNTY 1","",0,9,339,6,6,6,6,6,10,9,6,12,NA,2,2,2,NA,NA,NA,NA,534,0.1872659,2.6217228,11.0486891,28.6516854,51.8726592,0,5.6179775,44.7,NA
965,"H","BRADY EXPLORATION SCHOOL",1420,"JEFFERSON COUNTY R-1","",0,1,360,1,2,1,1,1,1,1,3,1,13.6,3,1,2,2,2,2,2,325,4,0,0.6153846,57.2307692,35.0769231,0,3.0769231,64.3,NA
974,"E","BRANSON ELEMENTARY SCHOOL",1750,"BRANSON REORGANIZED 82","",0,NA,NA,NA,9,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,15,15,55,0,15,75,NA
978,"H","BRANSON UNDIVIDED HIGH SCHOOL",1750,"BRANSON REORGANIZED 82","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,10,80,0,10,50,NA
988,"M","BRENTWOOD MIDDLE SCHOOL",3120,"GREELEY 6","",0,5,1166,3,4,1,5,5,6,6,5,6,NA,1,1,1,NA,NA,NA,NA,660,0.4545455,0.6060606,0.4545455,69.6969697,26.6666667,0,2.1212121,74.7,NA
1000,"E","BRICKER ELEMENTARY SCHOOL",980,"HARRISON 2","",0,5,1189,6,6,6,6,3,4,2,6,3,NA,2,1,1,NA,NA,NA,NA,392,3.5714286,3.5714286,15.5612245,51.2755102,23.7244898,0,2.2959184,84.1,NA
1006,"H","BRIDGES",1180,"ROARING FORK RE-1","",0,6,269,6,5,6,6,7,6,6,5,8,61.2,NA,NA,2,1,2,2,2,80,1.25,0,2.5,43.75,47.5,0,5,30,NA
1008,"E","BRIGGSDALE ELEMENTARY SCHOOL",3146,"BRIGGSDALE RE-10","",0,6,746,9,7,10,9,9,5,1,6,6,NA,2,2,2,NA,NA,NA,NA,78,0,3.8461538,0,1.2820513,93.5897436,0,1.2820513,47.6,NA
1012,"H","BRIGGSDALE UNDIVIDED HIGH SCHOOL",3146,"BRIGGSDALE RE-10","",0,11,32,9,8,7,8,13,11,9,12,9,86.3,3,3,2,NA,NA,NA,NA,79,0,3.7974684,0,13.9240506,82.278481,0,0,50.6,NA
1012,"M","BRIGGSDALE UNDIVIDED HIGH SCHOOL",3146,"BRIGGSDALE RE-10","",0,6,1042,6,7,6,7,12,5,6,3,5,NA,1,1,1,NA,NA,NA,NA,79,0,3.7974684,0,13.9240506,82.278481,0,0,50.6,NA
1021,"A","BRIGHTON HERITAGE ACADEMY",40,"BRIGHTON 27J","MH",0,3,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,120,1.6666667,1.6666667,1.6666667,62.5,31.6666667,0,0.8333333,48.3,NA
1022,"H","BRIGHTON HIGH SCHOOL",40,"BRIGHTON 27J","",0,6,249,6,6,6,6,6,6,6,6,5,82,2,2,2,2,2,2,2,1647,0.5464481,1.5179114,0.7893139,48.391014,47.4195507,0.1821494,1.1536126,13.8,0.472
1032,"E","BRISTOL ELEMENTARY SCHOOL",1010,"COLORADO SPRINGS 11","",0,7,594,6,6,8,6,4,9,7,7,9,NA,2,3,3,NA,NA,NA,NA,226,1.3274336,0.8849558,4.4247788,38.4955752,48.2300885,0,6.6371681,74.8,NA
1046,"E","BROADWAY ELEMENTARY SCHOOL",2000,"MESA COUNTY VALLEY 51","",0,11,121,8,9,9,7,7,10,10,10,9,NA,2,3,3,NA,NA,NA,NA,245,2.0408163,1.6326531,0.8163265,9.3877551,82.8571429,0.4081633,2.8571429,24.8,NA
1052,"E","BROMLEY EAST CHARTER SCHOOL",40,"BRIGHTON 27J","",0,7,642,6,7,6,6,6,6,6,6,6,NA,2,3,3,NA,NA,NA,NA,865,0.3468208,2.6589595,0.5780347,28.6705202,64.8554913,0.3468208,2.5433526,23.6,NA
1052,"M","BROMLEY EAST CHARTER SCHOOL",40,"BRIGHTON 27J","",0,5,1131,6,6,5,6,6,5,3,5,6,NA,3,2,2,NA,NA,NA,NA,865,0.3468208,2.6589595,0.5780347,28.6705202,64.8554913,0.3468208,2.5433526,23.6,NA
1056,"E","BROMWELL ELEMENTARY SCHOOL",880,"DENVER COUNTY 1","",0,12,47,12,12,12,12,10,12,10,9,12,NA,2,2,1,NA,NA,NA,NA,317,0.3154574,4.7318612,1.8927445,10.7255521,77.6025237,0.3154574,4.4164038,7.6,NA
1066,"M","BROOMFIELD HEIGHTS MIDDLE SCHOOL",480,"BOULDER VALLEY RE 2","",0,6,823,6,6,6,6,7,6,6,6,6,NA,2,2,2,NA,NA,NA,NA,526,0.7604563,6.6539924,0.3802281,18.8212928,68.6311787,0.1901141,4.5627376,25.1,NA
1070,"H","BROOMFIELD HIGH SCHOOL",480,"BOULDER VALLEY RE 2","",0,10,55,9,9,9,9,9,6,6,7,6,88.5,2,2,2,1,1,1,2,1440,0.9027778,3.9583333,0.9027778,11.8055556,79.5138889,0.0694444,2.8472222,12.9,0.25
1076,"E","BROWN ELEMENTARY SCHOOL",880,"DENVER COUNTY 1","",0,6,1012,6,6,6,6,4,5,6,4,6,NA,3,1,2,NA,NA,NA,NA,492,3.4552846,5.2845528,1.4227642,45.1219512,39.6341463,0,5.0813008,51.3,NA
1094,"M","BRUSH MIDDLE SCHOOL",2395,"BRUSH RE-2(J)","",0,6,996,6,6,5,6,6,7,6,7,7,NA,1,1,1,NA,NA,NA,NA,338,0.295858,0,0.887574,50.295858,45.5621302,0,2.9585799,56.8,NA
1096,"H","BRUSH HIGH SCHOOL",2395,"BRUSH RE-2(J)","",0,6,192,6,6,7,6,6,7,9,8,5,78.4,3,2,2,2,2,2,2,444,0,0,1.1261261,45.2702703,51.1261261,0.2252252,2.2522523,43.7,0.294118
1106,"E","BRYANT WEBSTER K-8 SCHOOL",880,"DENVER COUNTY 1","",0,6,1030,4,3,5,5,4,7,6,8,7,NA,1,1,1,NA,NA,NA,NA,459,1.0893246,0.2178649,0,95.2069717,3.4858388,0,0,95,NA
1106,"M","BRYANT WEBSTER K-8 SCHOOL",880,"DENVER COUNTY 1","",0,9,421,5,5,4,6,6,9,9,8,9,NA,3,2,2,NA,NA,NA,NA,459,1.0893246,0.2178649,0,95.2069717,3.4858388,0,0,95,NA
1126,"E","BUENA VISTA ELEMENTARY SCHOOL",1010,"COLORADO SPRINGS 11","",0,9,434,7,9,6,7,9,6,9,1,10,NA,3,3,3,NA,NA,NA,NA,201,0,1.9900498,0.4975124,13.4328358,76.6169154,0.9950249,6.4676617,28.8,NA
1130,"H","BUENA VISTA HIGH SCHOOL",490,"BUENA VISTA R-31","",0,12,20,9,9,7,9,9,10,12,9,9,92.3,2,2,2,1,2,1,2,282,0.7092199,0.3546099,0.3546099,10.2836879,85.106383,0.3546099,2.8368794,26.6,0.340909
1131,"E","BUFFALO RIDGE ELEMENTARY SCHOOL",900,"DOUGLAS COUNTY RE 1","",0,11,137,12,12,11,12,8,8,6,7,9,NA,2,2,2,NA,NA,NA,NA,505,0.1980198,1.7821782,0.5940594,5.9405941,88.5148515,0,2.970297,4,NA
1132,"M","HARRY L MC GINNIS MIDDLE SCHOOL",490,"BUENA VISTA R-31","",0,6,846,6,6,5,6,9,6,6,6,6,NA,1,2,1,NA,NA,NA,NA,215,3.255814,0.9302326,0.4651163,8.8372093,85.1162791,0.4651163,0.9302326,43.3,NA
1136,"M","MANHATTAN MIDDLE SCHOOL OF THE ARTS AND ACADEMICS",480,"BOULDER VALLEY RE 2","",0,9,226,8,8,7,9,10,10,10,10,6,NA,2,3,3,NA,NA,NA,NA,468,0.8547009,5.982906,1.0683761,18.8034188,66.4529915,0.2136752,6.6239316,25.9,NA
1144,"E","BURLINGTON ELEMENTARY SCHOOL",1500,"BURLINGTON RE-6J","",0,7,598,NA,6,7,6,NA,8,3,12,8,NA,2,3,2,NA,NA,NA,NA,359,0.5571031,0.5571031,1.3927577,46.7966574,50.4178273,0,0.2785515,62,NA
1148,"E","BURLINGTON ELEMENTARY SCHOOL",470,"ST VRAIN VALLEY RE 1J","",0,6,1018,7,6,9,7,6,6,6,3,8,NA,2,3,2,NA,NA,NA,NA,472,0,2.7542373,0.6355932,28.3898305,65.8898305,1.2711864,1.059322,41.7,NA
1150,"E","BURLINGTON MIDDLE SCHOOL",1500,"BURLINGTON RE-6J","",0,1,1414,6,6,6,6,6,1,1,1,3,NA,1,2,1,NA,NA,NA,NA,232,0,0,0.862069,35.3448276,63.7931034,0,0,58.6,NA
1150,"M","BURLINGTON MIDDLE SCHOOL",1500,"BURLINGTON RE-6J","",0,4,1265,5,6,3,6,6,3,5,3,3,NA,1,2,1,NA,NA,NA,NA,232,0,0,0.862069,35.3448276,63.7931034,0,0,58.6,NA
1152,"H","BURLINGTON HIGH SCHOOL",1500,"BURLINGTON RE-6J","",0,6,262,6,6,6,6,6,3,5,2,2,92,1,1,2,2,2,2,2,239,0,0.8368201,0.8368201,34.3096234,64.0167364,0,0,39.7,NA
1154,"E","BUENA VISTA ONLINE ACADEMY",490,"BUENA VISTA R-31","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,10,90,0,0,20,NA
1154,"H","BUENA VISTA ONLINE ACADEMY",490,"BUENA VISTA R-31","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,10,90,0,0,20,NA
1154,"M","BUENA VISTA ONLINE ACADEMY",490,"BUENA VISTA R-31","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,10,90,0,0,20,NA
1155,"E","BUFFALO TRAIL ELEMENTARY SCHOOL",130,"CHERRY CREEK 5","",0,8,511,7,7,9,6,7,7,7,7,7,NA,1,2,2,NA,NA,NA,NA,527,0,7.4003795,10.8159393,13.0929791,63.1878558,0.1897533,5.313093,17.8,NA
1168,"E","BYERS ELEMENTARY SCHOOL",190,"BYERS 32J","",0,6,807,7,7,7,6,6,5,2,6,6,NA,2,1,1,NA,NA,NA,NA,264,0,1.1363636,0.7575758,9.469697,86.3636364,0.3787879,1.8939394,43.6,NA
1176,"H","BYERS JUNIOR-SENIOR HIGH SCHOOL",190,"BYERS 32J","",0,10,47,9,10,6,9,10,13,13,7,13,91.7,3,3,3,2,2,2,2,209,0,0,0.9569378,7.6555024,89.9521531,0.4784689,0.9569378,34.4,NA
1176,"M","BYERS JUNIOR-SENIOR HIGH SCHOOL",190,"BYERS 32J","",0,5,1113,6,6,6,6,6,5,3,7,5,NA,2,3,2,NA,NA,NA,NA,209,0,0,0.9569378,7.6555024,89.9521531,0.4784689,0.9569378,34.4,NA
1186,"E","CACHE LA POUDRE ELEMENTARY SCHOOL",1550,"POUDRE R-1","",0,7,522,8,8,7,8,7,9,11,6,6,NA,2,3,3,NA,NA,NA,NA,312,1.2820513,0.6410256,0,15.0641026,81.4102564,0,1.6025641,43.1,NA
1190,"M","CACHE LA POUDRE MIDDLE SCHOOL",1550,"POUDRE R-1","",0,6,771,7,8,6,9,9,6,7,6,6,NA,2,3,3,NA,NA,NA,NA,346,1.1560694,2.0231214,0.5780347,10.982659,84.6820809,0,0.5780347,28.3,NA
1210,"E","CALHAN ELEMENTARY SCHOOL",970,"CALHAN RJ-1","",0,6,1077,6,6,8,6,7,4,6,3,5,NA,2,2,2,NA,NA,NA,NA,246,0,0.8130081,0,8.5365854,89.4308943,0,1.2195122,47,NA
1215,"M","CALHAN MIDDLE SCHOOL",970,"CALHAN RJ-1","",0,6,731,6,6,6,7,8,6,6,6,6,NA,1,2,2,NA,NA,NA,NA,125,0,0,0.8,9.6,87.2,0,2.4,36.8,NA
1218,"H","CALHAN HIGH SCHOOL",970,"CALHAN RJ-1","",0,9,57,8,7,6,9,7,12,12,9,12,85.4,2,3,2,1,2,2,2,184,0.5434783,4.8913043,0,9.2391304,82.0652174,0,3.2608696,32.6,NA
1220,"E","CALICHE ELEMENTARY SCHOOL",1828,"VALLEY RE-1","",0,4,1265,7,6,9,6,6,3,5,3,1,NA,1,3,2,NA,NA,NA,NA,164,0.6097561,0,0.6097561,18.902439,76.8292683,0,3.0487805,45.3,NA
1224,"H","CALICHE JUNIOR-SENIOR HIGH SCHOOL",1828,"VALLEY RE-1","",0,11,32,8,9,6,9,9,12,9,11,12,98.7,3,3,2,1,2,2,2,124,0.8064516,0,0.8064516,15.3225806,82.2580645,0,0.8064516,37.9,NA
1224,"M","CALICHE JUNIOR-SENIOR HIGH SCHOOL",1828,"VALLEY RE-1","",0,6,840,6,8,5,7,9,6,6,6,6,NA,3,3,3,NA,NA,NA,NA,124,0.8064516,0,0.8064516,15.3225806,82.2580645,0,0.8064516,37.9,NA
1238,"E","CAMPBELL ELEMENTARY SCHOOL",1420,"JEFFERSON COUNTY R-1","",0,10,189,8,7,7,9,7,12,9,11,12,NA,2,1,1,NA,NA,NA,NA,320,0.9375,0.625,0.625,22.5,69.6875,0.3125,5.3125,42.2,NA
1245,"E","CENTENNIAL ELEMENTARY",470,"ST VRAIN VALLEY RE 1J","",0,5,1165,6,6,7,6,6,4,5,5,5,NA,1,1,1,NA,NA,NA,NA,546,1.4652015,1.0989011,1.4652015,20.6959707,74.9084249,0,0.3663004,31.5,NA
1248,"E","CAMPO ELEMENTARY SCHOOL",270,"CAMPO RE-6","",0,NA,NA,NA,6,9,5,NA,8,12,8,3,NA,NA,NA,NA,NA,NA,NA,NA,30,0,0,0,26.6666667,73.3333333,0,0,66.7,NA
1252,"H","CAMPO UNDIVIDED HIGH SCHOOL",270,"CAMPO RE-6","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,28,0,0,0,7.1428571,92.8571429,0,0,71.4,NA
1252,"M","CAMPO UNDIVIDED HIGH SCHOOL",270,"CAMPO RE-6","",0,NA,NA,NA,5,5,1,NA,3,5,6,2,NA,NA,NA,NA,NA,NA,NA,NA,28,0,0,0,7.1428571,92.8571429,0,0,71.4,NA
1262,"M","CANON CITY MIDDLE SCHOOL",1140,"CANON CITY RE-1","",0,6,923,6,6,6,6,6,5,5,5,5,NA,2,1,1,NA,NA,NA,NA,409,0.2444988,0.2444988,0.9779951,8.3129584,87.0415648,0.2444988,2.9339853,51.1,NA
1266,"H","CANON CITY HIGH SCHOOL",1140,"CANON CITY RE-1","",0,5,306,6,6,6,6,6,2,1,3,3,74.4,1,2,1,2,2,2,2,1090,0.5504587,0.733945,0.5504587,13.0275229,82.6605505,0.3669725,2.1100917,41.8,0.337079
1273,"E","CANYON CREEK ELEMENTARY SCHOOL",130,"CHERRY CREEK 5","",0,12,93,9,8,10,9,7,12,12,12,10,NA,3,2,2,NA,NA,NA,NA,692,0.7225434,7.3699422,10.2601156,16.9075145,59.8265896,0.1445087,4.7687861,19.7,NA
1276,"M","CENTAURI MIDDLE SCHOOL",550,"NORTH CONEJOS RE-1J","",0,5,1135,6,6,6,6,7,6,6,7,2,NA,2,3,3,NA,NA,NA,NA,224,0,0,0,66.5178571,33.0357143,0,0.4464286,77.7,NA
1279,"E","CAPROCK ACADEMY",8001,"CHARTER SCHOOL INSTITUTE","",0,6,1018,6,7,6,7,7,3,3,4,5,NA,2,3,1,NA,NA,NA,NA,460,0,1.0869565,0.8695652,7.826087,87.6086957,0.2173913,2.3913043,22.4,NA
1279,"H","CAPROCK ACADEMY",8001,"CHARTER SCHOOL INSTITUTE","",0,NA,NA,NA,10,5,12,NA,10,6,12,12,NA,2,2,2,NA,NA,NA,NA,460,0,1.0869565,0.8695652,7.826087,87.6086957,0.2173913,2.3913043,22.4,NA
1279,"M","CAPROCK ACADEMY",8001,"CHARTER SCHOOL INSTITUTE","",0,6,955,6,9,6,9,6,6,6,5,7,NA,3,1,1,NA,NA,NA,NA,460,0,1.0869565,0.8695652,7.826087,87.6086957,0.2173913,2.3913043,22.4,NA
1284,"E","CARBON VALLEY ACADEMY",470,"ST VRAIN VALLEY RE 1J","",0,9,395,9,9,9,9,7,6,9,3,6,NA,3,3,3,NA,NA,NA,NA,456,0.2192982,0.877193,0.6578947,8.3333333,89.6929825,0,0.2192982,13.8,NA
1284,"H","CARBON VALLEY ACADEMY",470,"ST VRAIN VALLEY RE 1J","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,456,0.2192982,0.877193,0.6578947,8.3333333,89.6929825,0,0.2192982,13.8,NA
1284,"M","CARBON VALLEY ACADEMY",470,"ST VRAIN VALLEY RE 1J","",0,7,546,6,6,3,6,6,9,7,7,9,NA,2,2,2,NA,NA,NA,NA,456,0.2192982,0.877193,0.6578947,8.3333333,89.6929825,0,0.2192982,13.8,NA
1295,"H","COLLEGIATE PREPARATORY ACADEMY",880,"DENVER COUNTY 1","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,"E","CARBONDALE MIDDLE SCHOOL",1180,"ROARING FORK RE-1","",0,3,1307,3,4,1,3,3,4,6,3,6,NA,3,2,1,NA,NA,NA,NA,318,1.572327,0,0,70.4402516,27.3584906,0,0.6289308,61.3,NA
1296,"M","CARBONDALE MIDDLE SCHOOL",1180,"ROARING FORK RE-1","",0,8,503,3,5,1,5,5,10,12,9,9,NA,2,2,2,NA,NA,NA,NA,318,1.572327,0,0,70.4402516,27.3584906,0,0.6289308,61.3,NA
1299,"E","CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL",3090,"KEENESBURG RE-3(J)","",0,5,1203,6,6,9,6,6,2,1,6,1,NA,2,3,3,NA,NA,NA,NA,158,0,0.6329114,0,8.8607595,87.9746835,0,2.5316456,17.1,NA
1299,"M","CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL",3090,"KEENESBURG RE-3(J)","",0,7,522,8,9,6,9,7,7,9,5,9,NA,2,3,3,NA,NA,NA,NA,158,0,0.6329114,0,8.8607595,87.9746835,0,2.5316456,17.1,NA
1304,"E","CARLILE ELEMENTARY SCHOOL",2690,"PUEBLO CITY 60","",0,6,790,7,8,7,6,6,5,5,5,5,NA,1,1,1,NA,NA,NA,NA,324,0.617284,0,1.8518519,65.7407407,30.8641975,0.308642,0.617284,74.4,NA
1306,"M","CARMEL MIDDLE SCHOOL",980,"HARRISON 2","",0,3,1359,4,3,3,5,5,3,4,2,6,NA,2,2,2,NA,NA,NA,NA,416,2.1634615,5.0480769,23.5576923,48.5576923,20.4326923,0,0.2403846,81.7,NA
1318,"M","CARMODY MIDDLE SCHOOL",1420,"JEFFERSON COUNTY R-1","",0,6,783,6,6,6,6,7,6,6,6,6,NA,2,1,1,NA,NA,NA,NA,698,1.2893983,2.722063,1.7191977,31.8051576,59.1690544,0.1432665,3.1518625,44.8,NA
1319,"H","FRED N THOMAS CAREER EDUCATION CENTER",880,"DENVER COUNTY 1","",0,7,151,8,9,8,7,6,7,10,6,7,85.7,3,2,2,2,2,2,2,400,0.75,2.5,3.25,84.5,8.5,0,0.5,83.8,NA
1321,"E","CAMPBELL ELEMENTARY SCHOOL",1828,"VALLEY RE-1","",0,6,1012,7,6,9,6,9,5,6,5,4,NA,3,2,3,NA,NA,NA,NA,425,1.8823529,1.4117647,0.4705882,25.6470588,68.9411765,0,1.6470588,55.5,NA
1323,"E","CARRIE MARTIN ELEMENTARY SCHOOL",1560,"THOMPSON R2-J","",0,8,496,8,8,9,7,7,6,7,6,6,NA,2,1,2,NA,NA,NA,NA,304,0,0.3289474,0,7.8947368,89.1447368,0.3289474,2.3026316,28.6,NA
1324,"E","CARSON ELEMENTARY SCHOOL",880,"DENVER COUNTY 1","",0,12,51,10,9,10,10,11,12,12,12,12,NA,3,3,3,NA,NA,NA,NA,400,0.5,4.5,6,16.5,64.5,0,8,19.1,NA
1332,"M","CARSON MIDDLE SCHOOL",1000,"FOUNTAIN 8","",0,6,983,6,6,5,6,6,6,5,5,6,NA,2,2,2,NA,NA,NA,NA,708,1.4124294,1.1299435,21.0451977,21.3276836,48.5875706,1.5536723,4.9435028,51.7,NA
1334,"E","ABRAMS ELEMENTARY SCHOOL",1000,"FOUNTAIN 8","",0,6,882,6,6,6,6,7,5,6,5,6,NA,1,2,1,NA,NA,NA,NA,484,0.8264463,1.446281,14.0495868,19.214876,55.3719008,1.8595041,7.231405,72.1,NA
1340,"E","CARVER ELEMENTARY SCHOOL",1010,"COLORADO SPRINGS 11","",0,6,1055,6,6,6,6,6,5,6,6,2,NA,3,3,3,NA,NA,NA,NA,368,0.8152174,1.0869565,9.2391304,34.2391304,44.5652174,0.8152174,9.2391304,75.5,NA
1345,"E","CESAR CHAVEZ ACADEMY DENVER",880,"DENVER COUNTY 1","",0,3,1283,5,3,6,5,3,3,5,3,4,NA,2,1,1,NA,NA,NA,NA,415,1.4457831,0.4819277,1.4457831,87.4698795,8.4337349,0,0.7228916,85.8,NA
1345,"M","CESAR CHAVEZ ACADEMY DENVER",880,"DENVER COUNTY 1","",0,3,1283,2,3,1,5,1,6,6,3,9,NA,1,2,2,NA,NA,NA,NA,415,1.4457831,0.4819277,1.4457831,87.4698795,8.4337349,0,0.7228916,85.8,NA
1352,"M","CASEY MIDDLE SCHOOL",480,"BOULDER VALLEY RE 2","",0,6,953,6,6,6,6,6,9,8,7,9,NA,3,1,2,NA,NA,NA,NA,441,0.6802721,1.5873016,1.3605442,39.0022676,53.968254,0,3.4013605,41,NA
1362,"E","CASTLE ROCK ELEMENTARY SCHOOL",900,"DOUGLAS COUNTY RE 1","",0,7,570,7,7,7,6,9,7,6,9,9,NA,1,2,2,NA,NA,NA,NA,500,0,1.2,1.4,14.2,80.6,0.8,1.8,16.8,NA
1367,"H","CASTLE VIEW HIGH SCHOOL",900,"DOUGLAS COUNTY RE 1","",0,7,136,9,8,9,8,8,5,3,6,6,87.1,2,2,2,1,2,1,2,1567,0.2552648,2.1059349,0.8934269,13.8481174,80.2807913,0,2.6164646,11.9,NA
1368,"H","CENTER VIRTUAL ACADEMY",2810,"CENTER 26 JT","",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1372,"H","CEDAREDGE HIGH SCHOOL",870,"DELTA COUNTY 50(J)","",0,9,58,8,6,7,9,8,9,9,8,9,93.8,3,3,3,1,2,2,2,275,1.0909091,0.7272727,0,10.9090909,85.0909091,0,2.1818182,42.9,0.366667
1375,"M","CEDAREDGE MIDDLE SCHOOL",870,"DELTA COUNTY 50(J)","",0,9,408,7,8,6,9,9,8,7,7,8,NA,2,1,1,NA,NA,NA,NA,201,1.4925373,0.4975124,0,6.4676617,91.5422886,0,0,46.3,NA
1376,"E","SCHOLARS TO LEADERS ACADEMY",8001,"CHARTER SCHOOL INSTITUTE","",0,5,1145,5,5,6,5,6,6,5,9,1,NA,3,3,3,NA,NA,NA,NA,234,0.4273504,0.8547009,10.2564103,63.2478632,24.3589744,0,0.8547009,45.7,NA
1376,"M","SCHOLARS TO LEADERS ACADEMY",8001,"CHARTER SCHOOL INSTITUTE","",0,6,1071,NA,5,1,3,NA,6,6,5,8,NA,1,3,2,NA,NA,NA,NA,234,0.4273504,0.8547009,10.2564103,63.2478632,24.3589744,0,0.8547009,45.7,NA
1377,"E","CEDAR RIDGE ELEMENTARY SCHOOL",2700,"PUEBLO COUNTY 70","",0,9,274,9,9,9,9,7,7,6,6,9,NA,2,2,2,NA,NA,NA,NA,427,0.234192,0,0,19.9063232,73.5362998,0,6.323185,18.9,NA
1378,"H","CENTAURI HIGH SCHOOL",550,"NORTH CONEJOS RE-1J","",0,9,72,7,6,9,8,8,9,5,10,9,95.9,2,2,2,2,2,2,2,293,0.3412969,1.7064846,0,54.6075085,40.6143345,0,2.7303754,65.5,NA
1380,"H","CENTAURUS HIGH SCHOOL",480,"BOULDER VALLEY RE 2","",0,7,130,6,6,7,6,6,6,5,9,6,84,2,2,2,1,2,1,2,1042,0.7677543,2.6871401,1.2476008,31.7658349,59.5009597,0,4.0307102,31.4,0.252336
1382,"E","CENTENNIAL ACADEMY OF FINE ARTS EDUCATION",140,"LITTLETON 6","",0,6,706,6,6,6,6,6,6,8,5,6,NA,2,1,2,NA,NA,NA,NA,533,0.3752345,3.1894934,2.4390244,30.5816135,58.7242026,0.1876173,4.5028143,53.1,NA
1383,"E","CENTENNIAL ELEMENTARY SCHOOL",980,"HARRISON 2","",0,7,522,5,5,6,3,3,9,9,9,9,NA,2,2,2,NA,NA,NA,NA,430,1.3953488,2.0930233,24.6511628,44.6511628,21.3953488,0.9302326,4.8837209,92.8,NA
1384,"E","CENTENNIAL ELEMENTARY SCHOOL",3120,"GREELEY 6","",0,5,1212,3,3,5,3,2,6,6,8,6,NA,2,3,2,NA,NA,NA,NA,736,0,9.375,5.1630435,74.3206522,10.5978261,0,0.5434783,93.6,NA
1385,"E","CENTENNIAL ELEMENTARY SCHOOL",1560,"THOMPSON R2-J","",0,9,233,9,8,9,9,9,9,10,9,9,NA,3,2,3,NA,NA,NA,NA,417,0.9592326,0.9592326,1.4388489,14.8681055,81.5347722,0,0.2398082,28.8,NA
1386,"M","TRINIDAD MIDDLE SCHOOL",1580,"TRINIDAD 1","",0,5,1118,5,5,3,6,5,5,5,6,5,NA,1,1,1,NA,NA,NA,NA,279,2.8673835,2.5089606,0.3584229,65.9498208,28.3154122,0,0,62.7,NA
1388,"E","CENTENNIAL ELEMENTARY SCHOOL",20,"ADAMS 12 FIVE STAR SCHOOLS","",0,6,882,6,6,6,5,6,6,6,6,6,NA,1,1,1,NA,NA,NA,NA,479,0.4175365,3.5490605,0,38.6221294,56.5762004,0,0.8350731,53.4,NA
1390,"M","CENTENNIAL MIDDLE SCHOOL",480,"BOULDER VALLEY RE 2","",0,7,646,9,9,7,9,9,8,9,6,6,NA,2,2,2,NA,NA,NA,NA,562,0.3558719,5.1601423,0.3558719,23.3096085,65.8362989,0.1779359,4.8042705,21.4,NA
1392,"M","CENTENNIAL MIDDLE SCHOOL",2180,"MONTROSE COUNTY RE-1J","",0,6,867,6,6,5,6,6,9,9,6,9,NA,3,2,2,NA,NA,NA,NA,602,1.3289037,0,0.3322259,39.2026578,56.6445183,0.166113,2.3255814,56.3,NA
1396,"M","CENTENNIAL JUNIOR HIGH SCHOOL",640,"CENTENNIAL R-1","",0,5,1126,NA,5,1,5,NA,6,5,6,9,NA,3,3,3,NA,NA,NA,NA,26,0,0,0,96.1538462,3.8461538,0,0,88.5,NA
1398,"H","CENTENNIAL HIGH SCHOOL",640,"CENTENNIAL R-1","",0,9,91,5,5,5,6,5,12,12,12,12,71.8,1,2,2,NA,NA,NA,NA,88,1.1363636,0,0,89.7727273,9.0909091,0,0,77.3,NA
